,store_id,promised delivery time,ordering time,latitude,longitude,delivery time (s),delivery time (m),distance,distance (m)
7473,1,2018-12-13 09:15:00,2018-12-13 08:23:39,31.190745,121.552296,3081,51.0,1.5309092037118024,1530.9092037118023
7474,1,2018-12-13 09:15:00,2018-12-13 08:25:29,31.187593,121.531108,2971,49.0,0.7937035545672304,793.7035545672304
7475,1,2018-12-13 12:00:00,2018-12-13 08:26:28,31.181815,121.528217,12812,213.0,0.9901914491561551,990.191449156155
7476,1,2018-12-13 10:30:00,2018-12-13 08:27:13,31.184833,121.524708,7367,122.0,1.2986208117539366,1298.6208117539366
7477,1,2018-12-13 10:30:00,2018-12-13 08:27:31,31.185001,121.52936,7349,122.0,0.8592425748239354,859.2425748239355
7478,1,2018-12-13 11:00:00,2018-12-13 08:27:56,31.174844,121.551568,9124,152.0,1.6206254968714975,1620.6254968714975
7479,1,2018-12-13 10:45:00,2018-12-13 08:28:01,31.174076,121.553826,8219,136.0,1.8431366062772498,1843.13660627725
7480,1,2018-12-13 09:15:00,2018-12-13 08:28:11,31.178709,121.553057,2809,46.0,1.5235819888692341,1523.5819888692342
7481,1,2018-12-13 10:45:00,2018-12-13 08:28:58,31.182461,121.522113,8162,136.0,1.5516835070753128,1551.6835070753127
7482,1,2018-12-13 10:15:00,2018-12-13 08:29:34,31.174031,121.527606,6326,105.0,1.5015727082724108,1501.5727082724109
7483,1,2018-12-13 12:00:00,2018-12-13 08:30:14,31.185166,121.545688,12586,209.0,0.7168464221159315,716.8464221159315
7484,1,2018-12-13 09:30:00,2018-12-13 08:32:27,31.186814,121.553254,3453,57.0,1.4600764401320176,1460.0764401320178
7485,1,2018-12-13 09:30:00,2018-12-13 08:35:04,31.176989,121.539457,3296,54.0,0.7828132529756138,782.8132529756138
7486,1,2018-12-13 09:30:00,2018-12-13 08:36:07,31.169988,121.540812,3233,53.0,1.569602193929771,1569.6021939297711
7487,1,2018-12-13 10:00:00,2018-12-13 08:36:41,31.175099,121.535399,4999,83.0,1.0224783918466642,1022.4783918466642
7488,1,2018-12-13 09:30:00,2018-12-13 08:41:13,31.189469,121.52231,2927,48.0,1.6408032943982391,1640.8032943982391
7489,1,2018-12-13 09:45:00,2018-12-13 08:41:26,31.196775,121.528372,3814,63.0,1.7051611973108112,1705.161197310811
7490,1,2018-12-13 09:30:00,2018-12-13 08:41:56,31.190213,121.547108,2884,48.0,1.0878324111754656,1087.8324111754655
7491,1,2018-12-13 09:45:00,2018-12-13 08:42:16,31.167792,121.541876,3764,62.0,1.8268076012785441,1826.807601278544
7492,1,2018-12-13 09:30:00,2018-12-13 08:44:44,31.199852,121.53505,2716,45.0,1.7869174662574507,1786.9174662574508
7493,1,2018-12-13 09:30:00,2018-12-13 08:44:55,31.190488,121.527092,2705,45.0,1.288901850367659,1288.901850367659
7494,1,2018-12-13 10:00:00,2018-12-13 08:46:19,31.195843,121.528504,4421,73.0,1.612886682439666,1612.886682439666
7495,1,2018-12-13 10:00:00,2018-12-13 08:47:51,31.185361,121.518299,4329,72.0,1.912214157238495,1912.2141572384949
7496,1,2018-12-13 10:00:00,2018-12-13 08:49:31,31.194653,121.528105,4229,70.0,1.5310576721163363,1531.0576721163363
7497,1,2018-12-13 09:45:00,2018-12-13 08:50:16,31.183663,121.518947,3284,54.0,1.8446417829251045,1844.6417829251045
7498,1,2018-12-13 09:45:00,2018-12-13 08:50:21,31.197292,121.530101,3279,54.0,1.6700061808052158,1670.0061808052158
7499,1,2018-12-13 09:45:00,2018-12-13 08:51:15,31.177007,121.556252,3225,53.0,1.8781134076204964,1878.1134076204964
7500,1,2018-12-13 10:00:00,2018-12-13 08:55:59,31.190853,121.550531,3841,64.0,1.3932268501814344,1393.2268501814344
7501,1,2018-12-13 10:00:00,2018-12-13 08:56:49,31.177653,121.551818,3791,63.0,1.4674504842715177,1467.4504842715178
7502,1,2018-12-13 09:45:00,2018-12-13 08:57:14,31.190661,121.551941,2866,47.0,1.4968736356088572,1496.8736356088573
7503,1,2018-12-13 10:00:00,2018-12-13 08:57:17,31.174693,121.527184,3763,62.0,1.477091370424585,1477.091370424585
7504,1,2018-12-13 10:00:00,2018-12-13 08:59:39,31.174854,121.535997,3621,60.0,1.035111524961843,1035.111524961843
7505,1,2018-12-13 09:45:00,2018-12-13 08:59:52,31.190381,121.522166,2708,45.0,1.6933875486872618,1693.3875486872619
7506,1,2018-12-13 10:15:00,2018-12-13 09:01:17,31.177763,121.520022,4423,73.0,1.8732577169826017,1873.2577169826018
7507,1,2018-12-13 10:00:00,2018-12-13 09:05:04,31.180111,121.524058,3296,54.0,1.4232816773002426,1423.2816773002426
7508,1,2018-12-13 11:45:00,2018-12-13 09:07:01,31.199063,121.535353,9479,157.0,1.6958124223959867,1695.8124223959867
7509,1,2018-12-13 10:15:00,2018-12-13 09:07:37,31.189843,121.530009,4043,67.0,1.0230527947462769,1023.0527947462768
7510,1,2018-12-13 11:15:00,2018-12-13 09:10:39,31.190029,121.552296,7461,124.0,1.4936151083530285,1493.6151083530285
7511,1,2018-12-13 10:00:00,2018-12-13 09:10:59,31.168315,121.541072,2941,49.0,1.7567051101599471,1756.705110159947
7512,1,2018-12-13 10:00:00,2018-12-13 09:11:50,31.184667,121.530408,2890,48.0,0.7557023860197786,755.7023860197786
7513,1,2018-12-13 10:00:00,2018-12-13 09:15:14,31.167869,121.54176,2686,44.0,1.8163782760066558,1816.3782760066558
7514,1,2018-12-13 10:45:00,2018-12-13 09:18:08,31.184722,121.545646,5212,86.0,0.7054826040732495,705.4826040732495
7515,1,2018-12-13 10:15:00,2018-12-13 09:19:02,31.18365,121.536482,3358,55.0,0.17665914758200577,176.65914758200577
7516,1,2018-12-13 10:45:00,2018-12-13 09:19:36,31.165936,121.534486,5124,85.0,2.033113420246585,2033.1134202465848
7517,1,2018-12-13 10:15:00,2018-12-13 09:20:20,31.179197,121.548354,3280,54.0,1.0956055726275322,1095.6055726275322
7518,1,2018-12-13 10:15:00,2018-12-13 09:20:21,31.177907,121.542,3279,54.0,0.7601618461052198,760.1618461052198
7519,1,2018-12-13 10:15:00,2018-12-13 09:23:55,31.195562,121.54467,3065,51.0,1.4207634896231913,1420.7634896231914
7520,1,2018-12-13 10:15:00,2018-12-13 09:24:02,31.189298,121.540177,3058,50.0,0.6164510608101826,616.4510608101826
7521,1,2018-12-13 10:15:00,2018-12-13 09:24:08,31.183804,121.548237,3052,50.0,0.9478262446629371,947.826244662937
7522,1,2018-12-13 10:15:00,2018-12-13 09:26:04,31.181849,121.535208,2936,48.0,0.3773065205872592,377.30652058725923
7523,1,2018-12-13 10:15:00,2018-12-13 09:26:39,31.182323,121.537802,2901,48.0,0.18948171726079502,189.48171726079502
7524,1,2018-12-13 10:30:00,2018-12-13 09:26:54,31.191663,121.535214,3786,63.0,0.9012082913710864,901.2082913710864
7525,1,2018-12-13 10:15:00,2018-12-13 09:28:06,31.187497,121.531059,2814,46.0,0.7924453545304274,792.4453545304274
7526,1,2018-12-13 10:15:00,2018-12-13 09:29:14,31.17746,121.550864,2746,45.0,1.399183211389232,1399.183211389232
7527,1,2018-12-13 10:30:00,2018-12-13 09:33:22,31.187151,121.531575,3398,56.0,0.7308072591514463,730.8072591514463
7528,1,2018-12-13 10:45:00,2018-12-13 09:34:15,31.174657,121.524391,4245,70.0,1.6807529607383707,1680.7529607383706
7529,1,2018-12-13 10:30:00,2018-12-13 09:35:30,31.170042,121.539575,3270,54.0,1.5499813075546958,1549.9813075546958
7530,1,2018-12-13 10:30:00,2018-12-13 09:37:27,31.181963,121.522806,3153,52.0,1.4932959358436837,1493.2959358436838
7531,1,2018-12-13 10:30:00,2018-12-13 09:41:45,31.20167,121.54127,2895,48.0,1.9818879597161096,1981.8879597161097
7532,1,2018-12-13 10:30:00,2018-12-13 09:43:38,31.184594,121.547169,2782,46.0,0.8485714220626797,848.5714220626796
7533,1,2018-12-13 10:30:00,2018-12-13 09:44:12,31.179058,121.54575,2748,45.0,0.8958534689969269,895.8534689969268
7534,1,2018-12-13 10:30:00,2018-12-13 09:45:04,31.187565,121.524729,2696,44.0,1.3528978136191459,1352.8978136191458
7535,1,2018-12-13 10:45:00,2018-12-13 09:47:40,31.189265,121.530921,3440,57.0,0.9152290677428652,915.2290677428651
7536,1,2018-12-13 10:45:00,2018-12-13 09:48:31,31.196443,121.540271,3389,56.0,1.394741693756927,1394.7416937569271
7537,1,2018-12-13 10:45:00,2018-12-13 09:49:00,31.182,121.522948,3360,56.0,1.479299934287677,1479.299934287677
7538,1,2018-12-13 10:45:00,2018-12-13 09:50:24,31.166887,121.53652,3276,54.0,1.9025209269335586,1902.5209269335585
7539,1,2018-12-13 11:15:00,2018-12-13 09:52:03,31.193092,121.526411,4977,82.0,1.5179522648742474,1517.9522648742475
7540,1,2018-12-13 10:45:00,2018-12-13 09:52:03,31.184823,121.544197,3177,52.0,0.5702700966214904,570.2700966214904
7541,1,2018-12-13 10:45:00,2018-12-13 09:53:35,31.17463,121.542959,3085,51.0,1.1278028220509515,1127.8028220509516
7542,1,2018-12-13 10:45:00,2018-12-13 09:53:52,31.194816,121.5399,3068,51.0,1.2112764167673906,1211.2764167673906
7543,1,2018-12-13 10:45:00,2018-12-13 09:54:48,31.179124,121.552472,3012,50.0,1.454587251520511,1454.587251520511
7544,1,2018-12-13 10:45:00,2018-12-13 09:55:14,31.182393,121.518181,2986,49.0,1.9253800402236716,1925.3800402236716
7545,1,2018-12-13 10:45:00,2018-12-13 09:57:29,31.193579,121.528069,2851,47.0,1.443310957792498,1443.3109577924981
7546,1,2018-12-13 10:45:00,2018-12-13 09:58:00,31.175083,121.525104,2820,47.0,1.5981155147887725,1598.1155147887725
7547,1,2018-12-13 10:45:00,2018-12-13 09:58:00,31.198517,121.536723,2820,47.0,1.6188766500967062,1618.8766500967063
7548,1,2018-12-13 10:45:00,2018-12-13 09:58:20,31.16776,121.536547,2800,46.0,1.8058942380829843,1805.8942380829844
7549,1,2018-12-13 10:45:00,2018-12-13 09:59:33,31.190634,121.55497,2727,45.0,1.7523115634310298,1752.3115634310298
7550,1,2018-12-13 10:45:00,2018-12-13 09:59:44,31.182697,121.53519,2716,45.0,0.32835228218173845,328.3522821817385
7551,1,2018-12-13 10:45:00,2018-12-13 09:59:50,31.183204,121.518603,2710,45.0,1.8790680044505248,1879.0680044505248
7552,1,2018-12-13 11:00:00,2018-12-13 10:01:15,31.182419,121.529821,3525,58.0,0.8260970965454285,826.0970965454285
7553,1,2018-12-13 11:15:00,2018-12-13 10:02:18,31.185335,121.54908,4362,72.0,1.03891951921968,1038.91951921968
7554,1,2018-12-13 11:30:00,2018-12-13 10:04:03,31.186932,121.531156,5157,85.0,0.7552165653238805,755.2165653238804
7555,1,2018-12-13 11:00:00,2018-12-13 10:04:10,31.195648,121.541917,3350,55.0,1.339083565836738,1339.083565836738
7556,1,2018-12-13 11:15:00,2018-12-13 10:05:02,31.182044,121.52412,4198,69.0,1.3681450252034086,1368.1450252034087
7557,1,2018-12-13 11:00:00,2018-12-13 10:05:09,31.187341,121.520386,3291,54.0,1.7473448440789243,1747.3448440789243
7558,1,2018-12-13 11:00:00,2018-12-13 10:05:16,31.188055,121.5298,3284,54.0,0.9273716776255594,927.3716776255594
7559,1,2018-12-13 11:00:00,2018-12-13 10:05:24,31.20044,121.545608,3276,54.0,1.953682391761682,1953.6823917616819
7560,1,2018-12-13 11:00:00,2018-12-13 10:05:30,31.182504,121.53754,3270,54.0,0.17864052644138184,178.64052644138184
7561,1,2018-12-13 11:00:00,2018-12-13 10:06:00,31.183635,121.547914,3240,54.0,0.9176317178474859,917.6317178474859
7562,1,2018-12-13 11:00:00,2018-12-13 10:07:26,31.182166,121.520544,3154,52.0,1.7039876573647215,1703.9876573647214
7563,1,2018-12-13 11:00:00,2018-12-13 10:10:19,31.185599,121.521319,2981,49.0,1.6281370634211885,1628.1370634211885
7564,1,2018-12-13 11:30:00,2018-12-13 10:15:59,31.186444,121.526139,4441,74.0,1.190554399756215,1190.554399756215
7565,1,2018-12-13 11:15:00,2018-12-13 10:17:07,31.184853,121.548095,3473,57.0,0.9391067352562853,939.1067352562853
7566,1,2018-12-13 10:48:49,2018-12-13 10:18:49,31.187864,121.524413,1800,30.0,1.3916171693814703,1391.6171693814704
7567,1,2018-12-13 11:15:00,2018-12-13 10:19:25,31.185489,121.546077,3335,55.0,0.7604015460544448,760.4015460544448
7568,1,2018-12-13 11:15:00,2018-12-13 10:20:56,31.17894,121.545509,3244,54.0,0.8859342373744932,885.9342373744931
7569,1,2018-12-13 11:15:00,2018-12-13 10:21:45,31.18653,121.532217,3195,53.0,0.6447704637614419,644.7704637614419
7570,1,2018-12-13 11:15:00,2018-12-13 10:30:15,31.175436,121.525575,2685,44.0,1.5386350554369272,1538.6350554369274
7571,1,2018-12-13 11:45:00,2018-12-13 10:32:13,31.19808,121.536048,4367,72.0,1.5780791871407411,1578.0791871407412
7572,1,2018-12-13 11:30:00,2018-12-13 10:34:29,31.191862,121.53349,3331,55.0,0.9868095731839539,986.809573183954
7573,1,2018-12-13 11:30:00,2018-12-13 10:34:31,31.173375,121.550002,3329,55.0,1.6209328866249835,1620.9328866249834
7574,1,2018-12-13 11:30:00,2018-12-13 10:34:57,31.193075,121.552302,3303,55.0,1.673175510793822,1673.175510793822
7575,1,2018-12-13 11:30:00,2018-12-13 10:35:20,31.185843,121.526695,3280,54.0,1.1249111453497094,1124.9111453497094
7576,1,2018-12-13 11:30:00,2018-12-13 10:35:37,31.200685,121.536722,3263,54.0,1.8583575084948556,1858.3575084948557
7577,1,2018-12-13 11:30:00,2018-12-13 10:36:37,31.192622,121.55126,3203,53.0,1.56378073049346,1563.78073049346
7578,1,2018-12-13 11:30:00,2018-12-13 10:39:57,31.168812,121.542648,3003,50.0,1.7319808172047846,1731.9808172047847
7579,1,2018-12-13 12:00:00,2018-12-13 10:40:58,31.201057,121.537237,4742,79.0,1.8962264906553794,1896.2264906553794
7580,1,2018-12-13 11:30:00,2018-12-13 10:41:16,31.200168,121.537491,2924,48.0,1.796611788249765,1796.611788249765
7581,1,2018-12-13 12:00:00,2018-12-13 10:41:58,31.191397,121.54246,4682,78.0,0.9132839867302435,913.2839867302434
7582,1,2018-12-13 12:00:00,2018-12-13 10:42:09,31.181868,121.536339,4671,77.0,0.2992246005745993,299.2246005745993
7583,1,2018-12-13 11:30:00,2018-12-13 10:43:10,31.190747,121.556365,2810,46.0,1.878719448093742,1878.719448093742
7584,1,2018-12-13 11:27:40,2018-12-13 10:44:43,31.18348,121.543802,2577,42.0,0.5277851673741227,527.7851673741227
7585,1,2018-12-13 11:45:00,2018-12-13 10:46:52,31.191344,121.534652,3488,58.0,0.8874103283872543,887.4103283872544
7586,1,2018-12-13 11:45:00,2018-12-13 10:49:29,31.191595,121.541554,3331,55.0,0.8997674756940495,899.7674756940495
7587,1,2018-12-13 11:45:00,2018-12-13 10:50:21,31.193991,121.545881,3279,54.0,1.3248025070286658,1324.8025070286658
7588,1,2018-12-13 12:15:00,2018-12-13 10:52:19,31.186472,121.543876,4961,82.0,0.5994820234399583,599.4820234399583
7589,1,2018-12-13 11:45:00,2018-12-13 10:52:19,31.19023,121.55511,3161,52.0,1.746168175879422,1746.168175879422
7590,1,2018-12-13 12:15:00,2018-12-13 10:52:41,31.200538,121.535977,4939,82.0,1.849248565164635,1849.248565164635
7591,1,2018-12-13 11:45:00,2018-12-13 10:56:25,31.174702,121.550095,2915,48.0,1.524132341224343,1524.132341224343
7592,1,2018-12-13 11:45:00,2018-12-13 11:00:13,31.184633,121.527415,2687,44.0,1.0396657570399188,1039.6657570399188
7593,1,2018-12-13 12:00:00,2018-12-13 11:01:21,31.190729,121.555632,3519,58.0,1.8140584046663424,1814.0584046663423
7594,1,2018-12-13 12:00:00,2018-12-13 11:03:27,31.178733,121.556764,3393,56.0,1.854050988581261,1854.050988581261
7595,1,2018-12-13 12:00:00,2018-12-13 11:04:28,31.198954,121.537682,3332,55.0,1.6614043775021383,1661.4043775021382
7596,1,2018-12-13 12:00:00,2018-12-13 11:05:02,31.199791,121.53795,3298,54.0,1.753484890022695,1753.484890022695
7597,1,2018-12-13 12:00:00,2018-12-13 11:05:18,31.199455,121.537082,3282,54.0,1.7198160340555033,1719.8160340555032
7598,1,2018-12-13 12:00:00,2018-12-13 11:06:42,31.177154,121.559672,3198,53.0,2.173637314147254,2173.6373141472536
7599,1,2018-12-13 12:00:00,2018-12-13 11:07:32,31.189752,121.539752,3148,52.0,0.6550051617668009,655.0051617668009
7600,1,2018-12-13 12:00:00,2018-12-13 11:07:44,31.174785,121.524039,3136,52.0,1.698784994820276,1698.784994820276
7601,1,2018-12-13 12:00:00,2018-12-13 11:08:49,31.195915,121.537747,3071,51.0,1.3244646107920108,1324.464610792011
7602,1,2018-12-13 12:00:00,2018-12-13 11:09:45,31.176887,121.550892,3015,50.0,1.4352665596201384,1435.2665596201384
7603,1,2018-12-13 12:00:00,2018-12-13 11:10:12,31.190625,121.522167,2988,49.0,1.7048172499628147,1704.8172499628147
7604,1,2018-12-13 12:00:00,2018-12-13 11:11:41,31.17531,121.525034,2899,48.0,1.588012645364881,1588.012645364881
7605,1,2018-12-13 11:55:40,2018-12-13 11:12:41,31.1751,121.541897,2579,42.0,1.0425312222231828,1042.5312222231828
7606,1,2018-12-13 12:00:00,2018-12-13 11:12:52,31.191315,121.554359,2828,47.0,1.7337755955606886,1733.7755955606885
7607,1,2018-12-13 12:00:00,2018-12-13 11:13:47,31.175078,121.522836,2773,46.0,1.7735652331057137,1773.5652331057138
7608,1,2018-12-13 12:30:00,2018-12-13 11:17:47,31.181269,121.53719,4333,72.0,0.31835567503330875,318.3556750333087
7609,1,2018-12-13 12:30:00,2018-12-13 11:18:11,31.195676,121.523907,4309,71.0,1.8875558109708936,1887.5558109708936
7610,1,2018-12-13 12:15:00,2018-12-13 11:20:41,31.19002,121.551186,3259,54.0,1.399413499412662,1399.4134994126618
7611,1,2018-12-13 12:15:00,2018-12-13 11:20:46,31.186251,121.529363,3254,54.0,0.8879369245068233,887.9369245068233
7612,1,2018-12-13 12:15:00,2018-12-13 11:21:31,31.186399,121.524598,3209,53.0,1.3329302699014591,1332.930269901459
7613,1,2018-12-13 12:30:00,2018-12-13 11:21:39,31.175619,121.524747,4101,68.0,1.5896593759869808,1589.6593759869809
7614,1,2018-12-13 12:45:00,2018-12-13 11:22:25,31.198026,121.540524,4955,82.0,1.5719019563948122,1571.9019563948123
7615,1,2018-12-13 12:45:00,2018-12-13 11:22:50,31.192339,121.524377,4930,82.0,1.6184135368314518,1618.413536831452
7616,1,2018-12-13 12:15:00,2018-12-13 11:24:03,31.183919,121.528776,3057,50.0,0.9074269432255,907.4269432254999
7617,1,2018-12-13 12:15:00,2018-12-13 11:25:42,31.200962,121.53636,2958,49.0,1.8920227130132732,1892.0227130132732
7618,1,2018-12-13 12:15:00,2018-12-13 11:26:46,31.173566,121.539218,2894,48.0,1.1578047144240537,1157.8047144240538
7619,1,2018-12-13 12:30:00,2018-12-13 11:26:46,31.176567,121.5542,3794,63.0,1.724456406579566,1724.456406579566
7620,1,2018-12-13 12:15:00,2018-12-13 11:27:15,31.190055,121.541485,2865,47.0,0.7391351228577647,739.1351228577647
7621,1,2018-12-13 12:30:00,2018-12-13 11:32:13,31.181937,121.528281,3467,57.0,0.9810643405165849,981.0643405165848
7622,1,2018-12-13 12:30:00,2018-12-13 11:34:27,31.176991,121.546155,3333,55.0,1.077725577143018,1077.7255771430182
7623,1,2018-12-13 12:30:00,2018-12-13 11:35:38,31.18533,121.529536,3262,54.0,0.848292544280425,848.292544280425
7624,1,2018-12-13 12:30:00,2018-12-13 11:35:40,31.180543,121.532515,3260,54.0,0.6698496413602281,669.849641360228
7625,1,2018-12-13 12:30:00,2018-12-13 11:35:42,31.190038,121.552647,3258,54.0,1.5240208550447536,1524.0208550447535
7626,1,2018-12-13 12:30:00,2018-12-13 11:36:13,31.182398,121.538165,3227,53.0,0.1756751389889453,175.6751389889453
7627,1,2018-12-13 12:30:00,2018-12-13 11:36:54,31.174356,121.52255,3186,53.0,1.8414790924689992,1841.4790924689992
7628,1,2018-12-13 12:30:00,2018-12-13 11:38:49,31.165305,121.538036,3071,51.0,2.070524869313248,2070.524869313248
7629,1,2018-12-13 12:30:00,2018-12-13 11:38:52,31.183459,121.535719,3068,51.0,0.2522574902415622,252.25749024156218
7630,1,2018-12-13 12:30:00,2018-12-13 11:39:22,31.189376,121.553143,3038,50.0,1.5365545446793791,1536.5545446793792
7631,1,2018-12-13 12:30:00,2018-12-13 11:40:36,31.185173,121.529434,2964,49.0,0.8549959775980235,854.9959775980235
7632,1,2018-12-13 12:30:00,2018-12-13 11:41:09,31.184448,121.520968,2931,48.0,1.6524804838130096,1652.4804838130096
7633,1,2018-12-13 12:45:00,2018-12-13 11:41:32,31.192766,121.526395,3808,63.0,1.4952938518756433,1495.2938518756434
7634,1,2018-12-13 12:30:00,2018-12-13 11:43:14,31.186539,121.528296,2806,46.0,0.9945230150701705,994.5230150701705
7635,1,2018-12-13 12:45:00,2018-12-13 11:45:19,31.20077,121.532534,3581,59.0,1.941019587713987,1941.019587713987
7636,1,2018-12-13 12:30:00,2018-12-13 11:45:21,31.180039,121.555224,2679,44.0,1.6717337943929194,1671.7337943929194
7637,1,2018-12-13 12:30:00,2018-12-13 11:45:28,31.191676,121.528998,2672,44.0,1.2303352331996091,1230.335233199609
