,store_id,promised delivery time,ordering time,latitude,longitude,delivery time (s),delivery time (m),distance,distance (m)
1708,1,2019-01-03 09:30:00,2019-01-03 08:35:01,31.169488,121.542496,3299,54.0,1.6557465428388325,1655.7465428388325
1709,1,2019-01-03 09:30:00,2019-01-03 08:35:01,31.182766,121.535571,3299,54.0,0.2924336476440112,292.4336476440112
1710,1,2019-01-03 09:30:00,2019-01-03 08:35:02,31.191283,121.541137,3298,54.0,0.8539581121319948,853.9581121319948
1711,1,2019-01-03 09:30:00,2019-01-03 08:35:02,31.189728,121.530155,3298,54.0,1.0042058913797416,1004.2058913797416
1712,1,2019-01-03 09:30:00,2019-01-03 08:35:03,31.172405,121.542677,3297,54.0,1.3494476561437263,1349.4476561437264
1713,1,2019-01-03 09:45:00,2019-01-03 08:42:23,31.181805,121.524402,3757,62.0,1.3460955406923063,1346.0955406923063
1714,1,2019-01-03 09:30:00,2019-01-03 08:43:29,31.184302,121.546545,2791,46.0,0.7871619943178988,787.1619943178988
1715,1,2019-01-03 10:00:00,2019-01-03 08:46:53,31.183828,121.547272,4387,73.0,0.8558070603199514,855.8070603199513
1716,1,2019-01-03 10:00:00,2019-01-03 08:47:49,31.191802,121.539226,4331,72.0,0.8719351027718516,871.9351027718516
1717,1,2019-01-03 10:00:00,2019-01-03 08:48:53,31.184187,121.546976,4267,71.0,0.8277508069644551,827.7508069644551
1718,1,2019-01-03 09:45:00,2019-01-03 08:50:01,31.19887,121.531571,3299,54.0,1.771100935241411,1771.1009352414112
1719,1,2019-01-03 10:00:00,2019-01-03 08:50:46,31.197008,121.535252,4154,69.0,1.4734542870014304,1473.4542870014304
1720,1,2019-01-03 09:45:00,2019-01-03 08:52:08,31.176703,121.556623,3172,52.0,1.924286683114151,1924.286683114151
1721,1,2019-01-03 09:45:00,2019-01-03 08:56:10,31.185001,121.53978,2930,48.0,0.18131482709082042,181.31482709082042
1722,1,2019-01-03 09:45:00,2019-01-03 08:56:26,31.184924,121.528801,2914,48.0,0.9110663022836304,911.0663022836304
1723,1,2019-01-03 09:45:00,2019-01-03 08:57:14,31.178063,121.520202,2866,47.0,1.8452281495844207,1845.2281495844206
1724,1,2019-01-03 10:00:00,2019-01-03 09:02:31,31.17833,121.559262,3449,57.0,2.0944181601004046,2094.4181601004047
1725,1,2019-01-03 10:00:00,2019-01-03 09:03:38,31.189099,121.556255,3382,56.0,1.803545880964349,1803.545880964349
