,store_id,promised delivery time,ordering time,latitude,longitude,delivery time (s),delivery time (m),distance,distance (m)
18488,2,2018-12-11 07:55:59,2018-12-11 07:22:00,22.498607,113.94443,2039,33.0,0.7674815079719165,767.4815079719165
18489,2,2018-12-11 08:30:00,2018-12-11 07:22:34,22.495232,113.927096,4046,67.0,1.0659092306605134,1065.9092306605135
18490,2,2018-12-11 08:30:00,2018-12-11 07:25:28,22.495275,113.924481,3872,64.0,1.3331827297643977,1333.1827297643977
18491,2,2018-12-11 08:15:00,2018-12-11 07:26:19,22.495689,113.942057,2921,48.0,0.4855390586056285,485.5390586056285
18492,2,2018-12-11 08:30:00,2018-12-11 07:26:47,22.501871,113.947086,3793,63.0,1.1718543536175041,1171.854353617504
18493,2,2018-12-11 08:30:00,2018-12-11 07:28:24,22.500322,113.937062,3696,61.0,0.4441061639396648,444.1061639396648
18494,2,2018-12-11 08:45:00,2018-12-11 07:31:00,22.485681,113.939257,4440,74.0,1.1940533652131038,1194.0533652131037
18495,2,2018-12-11 08:30:00,2018-12-11 07:41:59,22.50129,113.937035,2881,48.0,0.5512290241869002,551.2290241869002
18496,2,2018-12-11 08:30:00,2018-12-11 07:43:17,22.501494,113.936269,2803,46.0,0.5840829269839977,584.0829269839977
18497,2,2018-12-11 08:19:33,2018-12-11 07:45:35,22.488878,113.937565,2038,33.0,0.8246379740741477,824.6379740741478
18498,2,2018-12-11 09:00:00,2018-12-11 07:47:32,22.494085,113.936986,4348,72.0,0.2512579423946361,251.2579423946361
18499,2,2018-12-11 08:45:00,2018-12-11 07:48:38,22.500884,113.943666,3382,56.0,0.8199996513824263,819.9996513824262
18500,2,2018-12-11 08:45:00,2018-12-11 07:49:07,22.505977,113.9423,3353,55.0,1.1825109644563436,1182.5109644563436
18501,2,2018-12-11 08:45:00,2018-12-11 07:50:04,22.495353,113.930441,3296,54.0,0.7228668746748189,722.8668746748189
18502,2,2018-12-11 08:45:00,2018-12-11 07:50:06,22.498799,113.937529,3294,54.0,0.27456852604279997,274.5685260428
18503,2,2018-12-11 08:45:00,2018-12-11 07:53:07,22.506931,113.948423,3113,51.0,1.6337557025517886,1633.7557025517885
18504,2,2018-12-11 09:00:00,2018-12-11 07:57:04,22.497229,113.936008,3776,62.0,0.17386687745179996,173.86687745179995
18505,2,2018-12-11 08:45:00,2018-12-11 07:57:42,22.496653,113.936073,2838,47.0,0.14015969443210524,140.15969443210525
18506,2,2018-12-11 09:00:00,2018-12-11 08:01:22,22.496434,113.935358,3518,58.0,0.209246166551017,209.24616655101698
18507,2,2018-12-11 09:00:00,2018-12-11 08:04:18,22.501532,113.929125,3342,55.0,1.0274420843684184,1027.4420843684184
18508,2,2018-12-11 09:00:00,2018-12-11 08:05:15,22.496799,113.934576,3285,54.0,0.2941133582728934,294.11335827289344
18509,2,2018-12-11 09:00:00,2018-12-11 08:05:17,22.494718,113.939588,3283,54.0,0.2878132345022237,287.8132345022237
18510,2,2018-12-11 09:00:00,2018-12-11 08:06:09,22.49795,113.940535,3231,53.0,0.3705685815581957,370.5685815581957
18511,2,2018-12-11 09:00:00,2018-12-11 08:08:38,22.495095,113.941994,3082,51.0,0.49307710895329887,493.0771089532989
18512,2,2018-12-11 09:00:00,2018-12-11 08:09:22,22.496156,113.939311,3038,50.0,0.19873712521838152,198.73712521838152
18513,2,2018-12-11 09:00:00,2018-12-11 08:09:47,22.491207,113.939295,3013,50.0,0.5995529540310299,599.5529540310299
18514,2,2018-12-11 09:00:00,2018-12-11 08:10:14,22.496508,113.939585,2986,49.0,0.2269952228112743,226.9952228112743
18515,2,2018-12-11 09:00:00,2018-12-11 08:11:21,22.497652,113.937685,2919,48.0,0.15030913014136293,150.30913014136294
18516,2,2018-12-11 09:00:00,2018-12-11 08:11:22,22.500847,113.937927,2918,48.0,0.504035126504859,504.035126504859
18517,2,2018-12-11 09:00:00,2018-12-11 08:12:58,22.500071,113.930511,2822,47.0,0.8203632011277754,820.3632011277754
18518,2,2018-12-11 09:00:00,2018-12-11 08:14:11,22.50531,113.930979,2749,45.0,1.193857903510175,1193.857903510175
18519,2,2018-12-11 09:15:00,2018-12-11 08:15:33,22.498382,113.943251,3567,59.0,0.644941022391468,644.941022391468
18520,2,2018-12-11 09:15:00,2018-12-11 08:20:03,22.498105,113.943838,3297,54.0,0.6924090793008548,692.4090793008548
18521,2,2018-12-11 09:15:00,2018-12-11 08:20:12,22.496861,113.940684,3288,54.0,0.3443472561263122,344.3472561263122
18522,2,2018-12-11 09:15:00,2018-12-11 08:20:17,22.495973,113.941209,3283,54.0,0.3950831439701085,395.0831439701085
18523,2,2018-12-11 09:15:00,2018-12-11 08:21:50,22.496307,113.934421,3190,53.0,0.30530639982291624,305.30639982291626
18524,2,2018-12-11 09:15:00,2018-12-11 08:24:34,22.497177,113.93824,3026,50.0,0.12895481709085646,128.95481709085647
18525,2,2018-12-11 09:15:00,2018-12-11 08:25:54,22.496227,113.945629,2946,49.0,0.8480573292321918,848.0573292321918
18526,2,2018-12-11 09:30:00,2018-12-11 08:27:25,22.493117,113.939471,3755,62.0,0.41470868860074095,414.70868860074097
18527,2,2018-12-11 09:15:00,2018-12-11 08:28:20,22.495408,113.932921,2800,46.0,0.4706865840695349,470.6865840695349
18528,2,2018-12-11 09:30:00,2018-12-11 08:30:26,22.506436,113.941031,3574,59.0,1.180953569930671,1180.953569930671
18529,2,2018-12-11 09:45:00,2018-12-11 08:32:16,22.49475,113.941933,4364,72.0,0.49906418718866435,499.06418718866433
18530,2,2018-12-11 09:30:00,2018-12-11 08:34:30,22.494231,113.941399,3330,55.0,0.47330114683044394,473.30114683044394
18531,2,2018-12-11 09:30:00,2018-12-11 08:34:52,22.496106,113.940819,3308,55.0,0.35386348552482927,353.8634855248293
18532,2,2018-12-11 09:30:00,2018-12-11 08:35:03,22.491333,113.937772,3297,54.0,0.5539885957801933,553.9885957801934
18533,2,2018-12-11 09:30:00,2018-12-11 08:35:06,22.495648,113.943666,3294,54.0,0.6503113561154937,650.3113561154937
18534,2,2018-12-11 09:30:00,2018-12-11 08:35:09,22.496016,113.933327,3291,54.0,0.4192537845967089,419.2537845967089
18535,2,2018-12-11 09:30:00,2018-12-11 08:35:17,22.497242,113.940891,3283,54.0,0.3745445280208304,374.5445280208304
18536,2,2018-12-11 09:30:00,2018-12-11 08:36:14,22.497399,113.936981,3226,53.0,0.12629869649341469,126.29869649341468
18537,2,2018-12-11 09:30:00,2018-12-11 08:37:36,22.497078,113.940828,3144,52.0,0.36371122936488703,363.71122936488706
18538,2,2018-12-11 10:00:00,2018-12-11 08:40:25,22.495033,113.941622,4775,79.0,0.45849769631388637,458.49769631388637
18539,2,2018-12-11 10:00:00,2018-12-11 08:47:48,22.494015,113.926846,4332,72.0,1.114471829041661,1114.471829041661
18540,2,2018-12-11 10:00:00,2018-12-11 08:47:48,22.498722,113.938438,4332,72.0,0.28678834149170435,286.78834149170433
18541,2,2018-12-11 10:00:00,2018-12-11 08:48:32,22.497285,113.938223,4288,71.0,0.13686029118803525,136.86029118803526
18542,2,2018-12-11 09:45:00,2018-12-11 08:50:06,22.494913,113.939593,3294,54.0,0.2754270386968961,275.4270386968961
18543,2,2018-12-11 09:45:00,2018-12-11 08:50:12,22.492432,113.937824,3288,54.0,0.4332071168119247,433.2071168119247
18544,2,2018-12-11 09:45:00,2018-12-11 08:50:13,22.494667,113.930986,3287,54.0,0.6838108339620553,683.8108339620553
18545,2,2018-12-11 09:45:00,2018-12-11 08:50:17,22.495615,113.941103,3283,54.0,0.390227739269676,390.227739269676
18546,2,2018-12-11 09:45:00,2018-12-11 08:50:23,22.493873,113.941579,3277,54.0,0.5094960721549135,509.4960721549136
18547,2,2018-12-11 09:45:00,2018-12-11 08:51:54,22.497772,113.938056,3186,53.0,0.1745606465326119,174.5606465326119
18548,2,2018-12-11 10:00:00,2018-12-11 08:52:08,22.49568,113.940671,4072,67.0,0.3452405861467577,345.24058614675766
18549,2,2018-12-11 10:15:00,2018-12-11 08:54:00,22.505059,113.93555,4860,81.0,0.9857121898818038,985.7121898818037
18550,2,2018-12-11 09:45:00,2018-12-11 08:54:37,22.494803,113.927864,3023,50.0,0.9943648098266639,994.3648098266639
18551,2,2018-12-11 10:00:00,2018-12-11 08:57:17,22.496853,113.940788,3763,62.0,0.3547445425230785,354.7445425230785
18552,2,2018-12-11 09:45:00,2018-12-11 08:59:02,22.495179,113.943245,2758,45.0,0.6158521737442648,615.8521737442649
18553,2,2018-12-11 10:00:00,2018-12-11 08:59:23,22.49949,113.938087,3637,60.0,0.35800384468225493,358.0038446822549
18554,2,2018-12-11 10:00:00,2018-12-11 09:00:56,22.497926,113.935364,3544,59.0,0.27365157023997416,273.65157023997415
18555,2,2018-12-11 10:00:00,2018-12-11 09:01:47,22.492475,113.940664,3493,58.0,0.5433345032629148,543.3345032629147
18556,2,2018-12-11 10:00:00,2018-12-11 09:05:07,22.494213,113.942164,3293,54.0,0.5441663582560408,544.1663582560408
18557,2,2018-12-11 10:00:00,2018-12-11 09:05:12,22.494215,113.941231,3288,54.0,0.45920257556773403,459.202575567734
18558,2,2018-12-11 10:00:00,2018-12-11 09:07:06,22.492625,113.930902,3174,52.0,0.7830280500879613,783.0280500879613
18559,2,2018-12-11 10:00:00,2018-12-11 09:11:05,22.498056,113.939714,2935,48.0,0.3067780445210584,306.7780445210584
18560,2,2018-12-11 10:00:00,2018-12-11 09:11:21,22.497052,113.936106,2919,48.0,0.15465691974767787,154.65691974767788
18561,2,2018-12-11 10:00:00,2018-12-11 09:14:21,22.488878,113.938613,2739,45.0,0.8340178758887213,834.0178758887214
18562,2,2018-12-11 10:00:00,2018-12-11 09:14:21,22.492729,113.931175,2739,45.0,0.7530767363891597,753.0767363891597
18563,2,2018-12-11 10:15:00,2018-12-11 09:15:14,22.493565,113.927619,3586,59.0,1.0506018447359073,1050.6018447359074
18564,2,2018-12-11 10:15:00,2018-12-11 09:15:48,22.492877,113.936862,3552,59.0,0.38541915187068176,385.4191518706818
18565,2,2018-12-11 10:15:00,2018-12-11 09:17:34,22.496708,113.928823,3446,57.0,0.8823590394789842,882.3590394789842
18566,2,2018-12-11 10:15:00,2018-12-11 09:20:06,22.494752,113.946147,3294,54.0,0.9179332118036888,917.9332118036888
18567,2,2018-12-11 10:15:00,2018-12-11 09:20:08,22.501974,113.943853,3292,54.0,0.9133035074726996,913.3035074726996
18568,2,2018-12-11 10:30:00,2018-12-11 09:20:09,22.499236,113.935219,4191,69.0,0.3922597586567882,392.2597586567882
18569,2,2018-12-11 10:15:00,2018-12-11 09:20:10,22.495268,113.941176,3290,54.0,0.4069143499193064,406.9143499193064
18570,2,2018-12-11 10:15:00,2018-12-11 09:20:11,22.49949,113.942543,3289,54.0,0.6358915755179506,635.8915755179506
18571,2,2018-12-11 10:15:00,2018-12-11 09:20:12,22.497742,113.935236,3288,54.0,0.27152573294300014,271.52573294300015
18572,2,2018-12-11 10:15:00,2018-12-11 09:20:13,22.501953,113.939472,3287,54.0,0.6592972024766871,659.2972024766871
18573,2,2018-12-11 10:15:00,2018-12-11 09:20:16,22.498582,113.9421,3284,54.0,0.5455848823149169,545.5848823149169
18574,2,2018-12-11 10:15:00,2018-12-11 09:22:31,22.494385,113.941617,3149,52.0,0.4852044679865494,485.20446798654945
18575,2,2018-12-11 10:30:00,2018-12-11 09:24:32,22.4985,113.937805,3928,65.0,0.24486338991172787,244.86338991172786
18576,2,2018-12-11 10:15:00,2018-12-11 09:24:52,22.492925,113.931013,3008,50.0,0.7562482375268471,756.2482375268471
18577,2,2018-12-11 10:15:00,2018-12-11 09:24:55,22.4951,113.929867,3005,50.0,0.7856672332766873,785.6672332766873
18578,2,2018-12-11 10:30:00,2018-12-11 09:27:41,22.491208,113.935631,3739,62.0,0.5945744676007778,594.5744676007778
18579,2,2018-12-11 10:30:00,2018-12-11 09:29:14,22.501459,113.942329,3646,60.0,0.7628608956239175,762.8608956239175
18580,2,2018-12-11 10:15:00,2018-12-11 09:29:53,22.497349,113.934867,2707,45.0,0.2831974776392179,283.1974776392179
18581,2,2018-12-11 10:30:00,2018-12-11 09:30:11,22.502179,113.942624,3589,59.0,0.8430848633038557,843.0848633038556
18582,2,2018-12-11 10:45:00,2018-12-11 09:30:50,22.495289,113.933451,4450,74.0,0.42098537310434275,420.9853731043427
18583,2,2018-12-11 10:30:00,2018-12-11 09:33:28,22.491956,113.936571,3392,56.0,0.49084167045715543,490.84167045715543
18584,2,2018-12-11 10:30:00,2018-12-11 09:34:16,22.497835,113.940245,3344,55.0,0.3383178471808605,338.3178471808605
18585,2,2018-12-11 10:30:00,2018-12-11 09:34:31,22.494555,113.942158,3329,55.0,0.5284375735723288,528.4375735723288
18586,2,2018-12-11 10:30:00,2018-12-11 09:34:59,22.493559,113.940717,3301,55.0,0.45937618728835167,459.3761872883517
18587,2,2018-12-11 10:30:00,2018-12-11 09:37:22,22.499744,113.94641,3158,52.0,1.0026635329195392,1002.6635329195392
18588,2,2018-12-11 10:30:00,2018-12-11 09:37:33,22.499458,113.93269,3147,52.0,0.5951550476149375,595.1550476149375
18589,2,2018-12-11 10:30:00,2018-12-11 09:38:40,22.497709,113.940088,3080,51.0,0.3174015997287368,317.4015997287368
18590,2,2018-12-11 10:30:00,2018-12-11 09:41:51,22.500645,113.937199,2889,48.0,0.47900052584280367,479.00052584280365
18591,2,2018-12-11 10:30:00,2018-12-11 09:41:54,22.500966,113.929747,2886,48.0,0.9394266892222516,939.4266892222516
18592,2,2018-12-11 10:30:00,2018-12-11 09:43:11,22.499356,113.946617,2809,46.0,1.0072883350644266,1007.2883350644266
18593,2,2018-12-11 10:30:00,2018-12-11 09:44:25,22.506488,113.935314,2735,45.0,1.1456931804700798,1145.6931804700798
18594,2,2018-12-11 11:00:00,2018-12-11 09:46:07,22.497127,113.9402,4433,73.0,0.30273889491068623,302.7388949106862
18595,2,2018-12-11 11:30:00,2018-12-11 09:47:24,22.496682,113.924211,6156,102.0,1.356480637487497,1356.480637487497
18596,2,2018-12-11 11:00:00,2018-12-11 09:47:33,22.486233,113.936358,4347,72.0,1.1223517396399296,1122.3517396399295
18597,2,2018-12-11 10:45:00,2018-12-11 09:49:09,22.493857,113.942502,3351,55.0,0.5928653388630337,592.8653388630337
18598,2,2018-12-11 10:45:00,2018-12-11 09:50:06,22.48594,113.938603,3294,54.0,1.156559561345936,1156.5595613459361
18599,2,2018-12-11 10:45:00,2018-12-11 09:50:10,22.495543,113.938162,3290,54.0,0.11748953379223329,117.48953379223329
18600,2,2018-12-11 10:45:00,2018-12-11 09:50:18,22.493427,113.935641,3282,54.0,0.3676422639397162,367.6422639397162
18601,2,2018-12-11 10:45:00,2018-12-11 09:50:39,22.500757,113.936203,3261,54.0,0.5059216531811855,505.92165318118555
18602,2,2018-12-11 10:45:00,2018-12-11 09:50:56,22.493258,113.930671,3244,54.0,0.7700183102486671,770.018310248667
18603,2,2018-12-11 10:45:00,2018-12-11 09:52:35,22.495011,113.942472,3145,52.0,0.5429407211894555,542.9407211894554
18604,2,2018-12-11 10:45:00,2018-12-11 09:52:36,22.495772,113.931091,3144,52.0,0.6508226027408202,650.8226027408201
18605,2,2018-12-11 10:45:00,2018-12-11 09:52:42,22.495913,113.945471,3138,52.0,0.8329718638130478,832.9718638130478
18606,2,2018-12-11 10:45:00,2018-12-11 09:54:49,22.496804,113.938588,3011,50.0,0.13447698881961398,134.47698881961398
18607,2,2018-12-11 10:45:00,2018-12-11 09:55:32,22.493103,113.9321,2968,49.0,0.650560110180408,650.5601101804081
18608,2,2018-12-11 10:45:00,2018-12-11 09:56:32,22.498883,113.932417,2908,48.0,0.5848104383928757,584.8104383928758
18609,2,2018-12-11 11:00:00,2018-12-11 09:57:58,22.499939,113.930293,3722,62.0,0.8326620183294605,832.6620183294605
18610,2,2018-12-11 11:00:00,2018-12-11 09:58:22,22.495549,113.930257,3698,61.0,0.7387634463624159,738.7634463624158
18611,2,2018-12-11 10:45:00,2018-12-11 09:58:46,22.504676,113.943744,2774,46.0,1.132839299849246,1132.8392998492461
18612,2,2018-12-11 10:45:00,2018-12-11 09:58:55,22.494687,113.943754,2765,46.0,0.679649113768725,679.6491137687251
18613,2,2018-12-11 11:00:00,2018-12-11 10:00:27,22.500264,113.929991,3573,59.0,0.8773717059457045,877.3717059457044
18614,2,2018-12-11 11:15:00,2018-12-11 10:02:26,22.493596,113.941643,4354,72.0,0.5318788970434605,531.8788970434605
18615,2,2018-12-11 11:00:00,2018-12-11 10:03:19,22.492439,113.93189,3401,56.0,0.7106737640699646,710.6737640699646
18616,2,2018-12-11 11:00:00,2018-12-11 10:04:54,22.495536,113.927411,3306,55.0,1.0303183501309985,1030.3183501309984
18617,2,2018-12-11 11:00:00,2018-12-11 10:05:14,22.493628,113.929606,3286,54.0,0.8545717244670491,854.5717244670491
18618,2,2018-12-11 11:00:00,2018-12-11 10:07:36,22.496293,113.946112,3144,52.0,0.897696849487151,897.696849487151
18619,2,2018-12-11 11:00:00,2018-12-11 10:07:59,22.498308,113.937238,3121,52.0,0.22035426051519275,220.35426051519275
18620,2,2018-12-11 11:00:00,2018-12-11 10:08:26,22.496872,113.927026,3094,51.0,1.0679687991011502,1067.9687991011501
18621,2,2018-12-11 11:15:00,2018-12-11 10:12:18,22.497227,113.941184,3762,62.0,0.4032271581089151,403.2271581089151
18622,2,2018-12-11 11:30:00,2018-12-11 10:16:19,22.493327,113.933378,4421,73.0,0.5294648290163853,529.4648290163852
18623,2,2018-12-11 11:15:00,2018-12-11 10:18:23,22.500934,113.93621,3397,56.0,0.5247987428231752,524.7987428231752
18624,2,2018-12-11 11:15:00,2018-12-11 10:18:26,22.49463,113.944068,3394,56.0,0.7124776924565721,712.4776924565721
18625,2,2018-12-11 11:15:00,2018-12-11 10:19:03,22.497882,113.940102,3357,55.0,0.3283197707227747,328.3197707227747
18626,2,2018-12-11 11:15:00,2018-12-11 10:19:08,22.495838,113.933949,3352,55.0,0.3579226021018689,357.9226021018689
18627,2,2018-12-11 11:15:00,2018-12-11 10:19:17,22.50496,113.932834,3343,55.0,1.065056054598172,1065.056054598172
18628,2,2018-12-11 11:15:00,2018-12-11 10:20:23,22.498244,113.940793,3277,54.0,0.40989075026817823,409.89075026817824
18629,2,2018-12-11 11:45:00,2018-12-11 10:20:25,22.488285,113.939167,5075,84.0,0.9087335597103682,908.7335597103681
18630,2,2018-12-11 11:15:00,2018-12-11 10:20:45,22.499697,113.938487,3255,54.0,0.3903653738472413,390.3653738472413
18631,2,2018-12-11 11:15:00,2018-12-11 10:22:07,22.494204,113.943036,3173,52.0,0.6267607797111009,626.7607797111009
18632,2,2018-12-11 11:15:00,2018-12-11 10:22:22,22.496962,113.947406,3158,52.0,1.033265308693809,1033.265308693809
18633,2,2018-12-11 11:15:00,2018-12-11 10:24:34,22.493423,113.928015,3026,50.0,1.016540643539631,1016.5406435396309
18634,2,2018-12-11 11:15:00,2018-12-11 10:25:53,22.50596,113.941041,2947,49.0,1.131433832474449,1131.433832474449
18635,2,2018-12-11 11:15:00,2018-12-11 10:26:25,22.493003,113.936681,2915,48.0,0.37477572425889893,374.77572425889895
18636,2,2018-12-11 11:15:00,2018-12-11 10:28:08,22.49531,113.941767,2812,46.0,0.46434959788349445,464.3495978834944
18637,2,2018-12-11 11:15:00,2018-12-11 10:28:57,22.492647,113.92715,2763,46.0,1.1294042846335755,1129.4042846335753
18638,2,2018-12-11 11:15:00,2018-12-11 10:29:17,22.497786,113.939419,2743,45.0,0.26442792945047466,264.42792945047466
18639,2,2018-12-11 11:30:00,2018-12-11 10:32:50,22.498785,113.934844,3430,57.0,0.3779610519202449,377.96105192024487
18640,2,2018-12-11 11:30:00,2018-12-11 10:33:41,22.498132,113.939147,3379,56.0,0.269981007462228,269.981007462228
18641,2,2018-12-11 11:30:00,2018-12-11 10:34:00,22.493524,113.936721,3360,56.0,0.317460964364339,317.460964364339
18642,2,2018-12-11 11:30:00,2018-12-11 10:34:27,22.497274,113.940342,3333,55.0,0.32168867132529755,321.68867132529755
18643,2,2018-12-11 11:30:00,2018-12-11 10:34:44,22.495987,113.930092,3316,55.0,0.7516732337022191,751.673233702219
18644,2,2018-12-11 11:30:00,2018-12-11 10:35:09,22.494531,113.940946,3291,54.0,0.41643763319155985,416.4376331915598
18645,2,2018-12-11 11:30:00,2018-12-11 10:35:10,22.500479,113.935996,3290,54.0,0.4819970598998967,481.9970598998967
18646,2,2018-12-11 11:30:00,2018-12-11 10:35:10,22.495536,113.941134,3290,54.0,0.3951898593841251,395.1898593841251
18647,2,2018-12-11 11:30:00,2018-12-11 10:35:10,22.49379,113.941333,3290,54.0,0.4934226098674929,493.4226098674929
18648,2,2018-12-11 11:30:00,2018-12-11 10:35:12,22.505249,113.933438,3288,54.0,1.068739428595836,1068.739428595836
18649,2,2018-12-11 11:30:00,2018-12-11 10:35:18,22.507198,113.937035,3282,54.0,1.2048136450328866,1204.8136450328866
18650,2,2018-12-11 11:30:00,2018-12-11 10:35:19,22.496218,113.945141,3281,54.0,0.7978607363944745,797.8607363944745
18651,2,2018-12-11 11:30:00,2018-12-11 10:35:20,22.494453,113.937265,3280,54.0,0.2074646505933214,207.46465059332138
18652,2,2018-12-11 11:30:00,2018-12-11 10:35:22,22.498522,113.94021,3278,54.0,0.37896862738896125,378.96862738896124
18653,2,2018-12-11 11:30:00,2018-12-11 10:35:24,22.500674,113.928972,3276,54.0,0.9909975663118487,990.9975663118487
18654,2,2018-12-11 11:30:00,2018-12-11 10:35:25,22.49284,113.933492,3275,54.0,0.5563115132171724,556.3115132171724
18655,2,2018-12-11 11:30:00,2018-12-11 10:35:26,22.492918,113.936698,3274,54.0,0.38368611803551017,383.68611803551016
18656,2,2018-12-11 11:30:00,2018-12-11 10:35:29,22.495705,113.925977,3271,54.0,1.1761753816753995,1176.1753816753994
18657,2,2018-12-11 11:30:00,2018-12-11 10:35:32,22.49378,113.944722,3268,54.0,0.8054965115018344,805.4965115018344
18658,2,2018-12-11 11:30:00,2018-12-11 10:36:21,22.505262,113.940749,3219,53.0,1.0485514571492105,1048.5514571492106
18659,2,2018-12-11 11:30:00,2018-12-11 10:36:35,22.496991,113.941305,3205,53.0,0.4097861283808294,409.7861283808294
18660,2,2018-12-11 11:30:00,2018-12-11 10:36:41,22.493684,113.936055,3199,53.0,0.32282454933962323,322.8245493396232
18661,2,2018-12-11 11:30:00,2018-12-11 10:36:49,22.49823,113.939882,3191,53.0,0.33234496898435506,332.34496898435503
18662,2,2018-12-11 11:30:00,2018-12-11 10:39:01,22.501477,113.937314,3059,50.0,0.5707896268124789,570.7896268124789
18663,2,2018-12-11 11:30:00,2018-12-11 10:39:09,22.506533,113.935324,3051,50.0,1.150399111898061,1150.399111898061
18664,2,2018-12-11 11:30:00,2018-12-11 10:39:23,22.497175,113.937165,3037,50.0,0.09709826893929933,97.09826893929933
18665,2,2018-12-11 11:30:00,2018-12-11 10:40:42,22.498635,113.939085,2958,49.0,0.30990288031456814,309.90288031456816
18666,2,2018-12-11 11:30:00,2018-12-11 10:40:54,22.494974,113.931883,2946,49.0,0.5858279287682867,585.8279287682867
18667,2,2018-12-11 11:30:00,2018-12-11 10:42:09,22.495135,113.931514,2871,47.0,0.618582132883333,618.582132883333
18668,2,2018-12-11 11:30:00,2018-12-11 10:42:11,22.497015,113.946482,2869,47.0,0.9388932942678113,938.8932942678114
18669,2,2018-12-11 11:30:00,2018-12-11 10:43:06,22.493143,113.945313,2814,46.0,0.8882672768247245,888.2672768247245
18670,2,2018-12-11 11:30:00,2018-12-11 10:45:05,22.493596,113.94206,2695,44.0,0.5677245147619765,567.7245147619765
18671,2,2018-12-11 11:30:00,2018-12-11 10:45:40,22.505935,113.934196,2660,44.0,1.1139264754917455,1113.9264754917456
18672,2,2018-12-11 11:45:00,2018-12-11 10:46:23,22.497384,113.940857,3517,58.0,0.37579430199542563,375.79430199542566
18673,2,2018-12-11 11:45:00,2018-12-11 10:47:56,22.492528,113.933002,3424,57.0,0.6166831901744726,616.6831901744725
18674,2,2018-12-11 11:45:00,2018-12-11 10:48:27,22.50499,113.943762,3393,56.0,1.1624479748667023,1162.4479748667022
18675,2,2018-12-11 11:45:00,2018-12-11 10:48:35,22.502297,113.937004,3385,56.0,0.6627222012945604,662.7222012945604
18676,2,2018-12-11 11:45:00,2018-12-11 10:48:52,22.506198,113.937099,3368,56.0,1.0939330900060384,1093.9330900060384
18677,2,2018-12-11 11:45:00,2018-12-11 10:49:20,22.505096,113.93682,3340,55.0,0.9732529121196127,973.2529121196127
18678,2,2018-12-11 11:45:00,2018-12-11 10:50:08,22.500865,113.931362,3292,54.0,0.7984045254398326,798.4045254398327
18679,2,2018-12-11 11:45:00,2018-12-11 10:50:11,22.497847,113.935327,3289,54.0,0.2710281391434111,271.0281391434111
18680,2,2018-12-11 11:45:00,2018-12-11 10:50:12,22.505379,113.939172,3288,54.0,1.019497255483126,1019.4972554831261
18681,2,2018-12-11 11:45:00,2018-12-11 10:50:14,22.500679,113.938122,3286,54.0,0.48824758586286854,488.24758586286856
18682,2,2018-12-11 11:45:00,2018-12-11 10:50:19,22.505559,113.945816,3281,54.0,1.3409311193518043,1340.9311193518042
18683,2,2018-12-11 11:45:00,2018-12-11 10:50:26,22.505762,113.946154,3274,54.0,1.3806206260875675,1380.6206260875674
18684,2,2018-12-11 11:45:00,2018-12-11 10:50:27,22.494743,113.940771,3273,54.0,0.38960567259998047,389.6056725999805
18685,2,2018-12-11 11:45:00,2018-12-11 10:50:30,22.497097,113.940599,3270,54.0,0.34134368701192414,341.34368701192415
18686,2,2018-12-11 11:45:00,2018-12-11 10:50:52,22.493049,113.931578,3248,54.0,0.699191908731472,699.1919087314719
